layer,replicate,n_train,n_oob,update_mse,update_r2
10,124,14353,5245,0.06020280718803406,0.6911337971687317
11,124,14353,5245,0.1368294209241867,0.7042829394340515
0,125,14353,5204,0.011410340666770935,0.8187763094902039
1,125,14353,5204,0.01648762822151184,0.5343741178512573
2,125,14353,5204,0.025190358981490135,0.5963172316551208
3,125,14353,5204,0.040745463222265244,0.5918453931808472
4,125,14353,5204,0.023096060380339622,0.6329678297042847
5,125,14353,5204,0.024232111871242523,0.6563099026679993
6,125,14353,5204,0.026278533041477203,0.7143886685371399
7,125,14353,5204,0.03318322077393532,0.7709233164787292
8,125,14353,5204,0.04297839477658272,0.7646114230155945
9,125,14353,5204,0.0464058518409729,0.8060130476951599
10,125,14353,5204,0.05986177921295166,0.6949939131736755
11,125,14353,5204,0.13522469997406006,0.7084124088287354
0,126,14353,5322,0.011681213974952698,0.8176476359367371
1,126,14353,5322,0.016804173588752747,0.5208485722541809
2,126,14353,5322,0.025551127269864082,0.5855100750923157
3,126,14353,5322,0.04115108773112297,0.5833253264427185
4,126,14353,5322,0.02336827851831913,0.6287800073623657
5,126,14353,5322,0.024623403325676918,0.6527626514434814
6,126,14353,5322,0.026515834033489227,0.7118058800697327
7,126,14353,5322,0.03319558873772621,0.7686828970909119
8,126,14353,5322,0.04274744912981987,0.7620363831520081
9,126,14353,5322,0.046936240047216415,0.8018423914909363
10,126,14353,5322,0.05987143516540527,0.6932802200317383
11,126,14353,5322,0.1357470005750656,0.7108888626098633
0,127,14353,5247,0.011652802117168903,0.8170235753059387
1,127,14353,5247,0.01676272414624691,0.5168464779853821
2,127,14353,5247,0.025574060156941414,0.5826999545097351
3,127,14353,5247,0.041087355464696884,0.5787057280540466
4,127,14353,5247,0.02337045967578888,0.6275749802589417
5,127,14353,5247,0.024446824565529823,0.6533363461494446
6,127,14353,5247,0.026476433500647545,0.7100954651832581
7,127,14353,5247,0.033372245728969574,0.7680599093437195
8,127,14353,5247,0.043444741517305374,0.7635412216186523
9,127,14353,5247,0.04722662642598152,0.8023977279663086
10,127,14353,5247,0.06016378104686737,0.6902629733085632
11,127,14353,5247,0.13684387505054474,0.7084104418754578
0,128,14353,5334,0.011547277681529522,0.816340446472168
1,128,14353,5334,0.016629565507173538,0.5254054069519043
2,128,14353,5334,0.02541467547416687,0.5874385237693787
3,128,14353,5334,0.040866367518901825,0.5860008597373962
4,128,14353,5334,0.02341192029416561,0.6278912425041199
5,128,14353,5334,0.02453969605267048,0.6520810723304749
6,128,14353,5334,0.02652391605079174,0.7112071514129639
7,128,14353,5334,0.03342300280928612,0.7674762606620789
8,128,14353,5334,0.04352545738220215,0.7611608505249023
9,128,14353,5334,0.047048475593328476,0.8030194640159607
10,128,14353,5334,0.06017874553799629,0.6912228465080261
11,128,14353,5334,0.13422271609306335,0.7017638087272644
0,129,14353,5243,0.011559880338609219,0.8166949152946472
1,129,14353,5243,0.01648864336311817,0.5228720307350159
2,129,14353,5243,0.02520022727549076,0.5872306823730469
3,129,14353,5243,0.040743809193372726,0.5824939012527466
4,129,14353,5243,0.02317611314356327,0.6302632689476013
5,129,14353,5243,0.024344848468899727,0.6523951888084412
6,129,14353,5243,0.02625248022377491,0.7106168866157532
7,129,14353,5243,0.03329510614275932,0.766711413860321
8,129,14353,5243,0.043332915753126144,0.7617630362510681
9,129,14353,5243,0.046740997582674026,0.8048722147941589
10,129,14353,5243,0.06010625883936882,0.6908698081970215
11,129,14353,5243,0.13282257318496704,0.6950278282165527
0,130,14353,5291,0.011363322846591473,0.8212625980377197
1,130,14353,5291,0.01629217527806759,0.5411331057548523
2,130,14353,5291,0.024970343336462975,0.6020556688308716
3,130,14353,5291,0.040302176028490067,0.5968713760375977
4,130,14353,5291,0.023043453693389893,0.6339213848114014
5,130,14353,5291,0.024234987795352936,0.6578269600868225
6,130,14353,5291,0.02622292935848236,0.7172408103942871
7,130,14353,5291,0.03302827849984169,0.7709083557128906
8,130,14353,5291,0.043148744851350784,0.7643764615058899
9,130,14353,5291,0.04670727252960205,0.8057352900505066
10,130,14353,5291,0.059444595128297806,0.6969661116600037
11,130,14353,5291,0.13603469729423523,0.6955092549324036
0,131,14353,5281,0.011760895140469074,0.8130540251731873
1,131,14353,5281,0.01689607836306095,0.5193111300468445
2,131,14353,5281,0.0256670992821455,0.5850425958633423
3,131,14353,5281,0.04120522737503052,0.5827598571777344
4,131,14353,5281,0.023540353402495384,0.6279324293136597
5,131,14353,5281,0.02460526116192341,0.6531198620796204
6,131,14353,5281,0.026549162343144417,0.7107264399528503
7,131,14353,5281,0.03337116912007332,0.7687684893608093
8,131,14353,5281,0.04316896200180054,0.762932538986206
9,131,14353,5281,0.04681878164410591,0.8031889796257019
10,131,14353,5281,0.05974395573139191,0.6918148398399353
11,131,14353,5281,0.13404156267642975,0.7095786929130554
0,132,14353,5316,0.011836552061140537,0.8142058253288269
1,132,14353,5316,0.016880622133612633,0.5132147669792175
2,132,14353,5316,0.025647839531302452,0.5811255574226379
3,132,14353,5316,0.04128152132034302,0.5774906277656555
4,132,14353,5316,0.023416364565491676,0.6257854104042053
5,132,14353,5316,0.02453390322625637,0.6514890193939209
6,132,14353,5316,0.02650303952395916,0.7088830471038818
7,132,14353,5316,0.03334450721740723,0.7672898173332214
8,132,14353,5316,0.043540000915527344,0.7598596215248108
9,132,14353,5316,0.04743250086903572,0.8013749122619629
10,132,14353,5316,0.060337137430906296,0.6906268000602722
11,132,14353,5316,0.1356416791677475,0.7066187262535095
0,133,14353,5290,0.011330771259963512,0.8195650577545166
1,133,14353,5290,0.016323059797286987,0.535736620426178
2,133,14353,5290,0.02514699101448059,0.5951068997383118
3,133,14353,5290,0.04058651998639107,0.5908510684967041
4,133,14353,5290,0.023063823580741882,0.6336723566055298
5,133,14353,5290,0.024259621277451515,0.6560950875282288
6,133,14353,5290,0.02612835355103016,0.7161884903907776
7,133,14353,5290,0.03315155208110809,0.7680948376655579
8,133,14353,5290,0.043117914348840714,0.7606372833251953
9,133,14353,5290,0.04678746685385704,0.802569568157196
10,133,14353,5290,0.060085684061050415,0.6928097605705261
11,133,14353,5290,0.13532637059688568,0.7038173079490662
0,134,14353,5298,0.012030010111629963,0.8089885115623474
1,134,14353,5298,0.017031757161021233,0.5112258195877075
2,134,14353,5298,0.025642341002821922,0.5818390250205994
3,134,14353,5298,0.04110339656472206,0.579977810382843
4,134,14353,5298,0.023411834612488747,0.6277177333831787
5,134,14353,5298,0.02450970746576786,0.6517909169197083
6,134,14353,5298,0.026429297402501106,0.7090027928352356
7,134,14353,5298,0.03314706310629845,0.7664220929145813
8,134,14353,5298,0.04346505180001259,0.758242130279541
9,134,14353,5298,0.0468529649078846,0.8034465909004211
10,134,14353,5298,0.059835001826286316,0.6909024119377136
11,134,14353,5298,0.13362883031368256,0.7115171551704407
0,135,14353,5285,0.011486489325761795,0.8189707398414612
1,135,14353,5285,0.016697818413376808,0.5255839228630066
2,135,14353,5285,0.025594642385840416,0.5894457697868347
3,135,14353,5285,0.04123412445187569,0.5855387449264526
4,135,14353,5285,0.023329267278313637,0.6303066611289978
5,135,14353,5285,0.02440734952688217,0.6541085839271545
6,135,14353,5285,0.02655208297073841,0.7094228863716125
7,135,14353,5285,0.03345542028546333,0.767561674118042
8,135,14353,5285,0.04323318228125572,0.7620291709899902
9,135,14353,5285,0.047015052288770676,0.8026814460754395
10,135,14353,5285,0.0600312240421772,0.6922140717506409
11,135,14353,5285,0.13577163219451904,0.7015989422798157
0,136,14353,5303,0.011687193997204304,0.8148224949836731
1,136,14353,5303,0.01675265282392502,0.5272592902183533
2,136,14353,5303,0.02554275095462799,0.5917287468910217
3,136,14353,5303,0.0410335473716259,0.5900198817253113
4,136,14353,5303,0.023446014150977135,0.6311013102531433
5,136,14353,5303,0.02449146844446659,0.6552074551582336
6,136,14353,5303,0.026384050026535988,0.715038001537323
7,136,14353,5303,0.03318065032362938,0.7702515125274658
8,136,14353,5303,0.043319571763277054,0.7626975178718567
9,136,14353,5303,0.046872854232788086,0.8034539222717285
10,136,14353,5303,0.05975322425365448,0.696303129196167
11,136,14353,5303,0.13345441222190857,0.7096831798553467
0,137,14353,5260,0.011785152368247509,0.8132091164588928
1,137,14353,5260,0.016804398968815804,0.5172379612922668
2,137,14353,5260,0.025643348693847656,0.5822222232818604
3,137,14353,5260,0.04114186391234398,0.5794923305511475
4,137,14353,5260,0.023218980059027672,0.630443274974823
5,137,14353,5260,0.02446035109460354,0.6528339982032776
6,137,14353,5260,0.026499764993786812,0.7116329669952393
7,137,14353,5260,0.03339569270610809,0.7706973552703857
8,137,14353,5260,0.0435335673391819,0.7631546854972839
9,137,14353,5260,0.04685546085238457,0.804629385471344
10,137,14353,5260,0.05969782546162605,0.692352831363678
11,137,14353,5260,0.13361148536205292,0.7060940861701965
0,138,14353,5340,0.011476120911538601,0.8176406025886536
1,138,14353,5340,0.01644127629697323,0.5272794961929321
2,138,14353,5340,0.02522333152592182,0.5908088088035583
3,138,14353,5340,0.04087575897574425,0.5865543484687805
4,138,14353,5340,0.02321317046880722,0.6323029398918152
5,138,14353,5340,0.02429257147014141,0.65611332654953
6,138,14353,5340,0.026378808543086052,0.7135857939720154
7,138,14353,5340,0.03334132954478264,0.7700602412223816
8,138,14353,5340,0.04329933226108551,0.7654556632041931
9,138,14353,5340,0.04683271422982216,0.804902970790863
10,138,14353,5340,0.06012817099690437,0.6920623779296875
11,138,14353,5340,0.13583077490329742,0.7017555236816406
0,139,14353,5226,0.011579498648643494,0.8169159889221191
1,139,14353,5226,0.016554823145270348,0.5257222056388855
2,139,14353,5226,0.025236094370484352,0.5900192260742188
3,139,14353,5226,0.04087916016578674,0.5840943455696106
4,139,14353,5226,0.023238295689225197,0.6295737624168396
5,139,14353,5226,0.02452690340578556,0.6525629758834839
6,139,14353,5226,0.026543578132987022,0.7072961926460266
7,139,14353,5226,0.03317558765411377,0.7663712501525879
8,139,14353,5226,0.04345966503024101,0.7602500319480896
9,139,14353,5226,0.047152113169431686,0.8015007972717285
10,139,14353,5226,0.06030198931694031,0.690296471118927
11,139,14353,5226,0.13678570091724396,0.7042592167854309
0,140,14353,5307,0.011941875331103802,0.8128433227539062
1,140,14353,5307,0.01709921658039093,0.5172262787818909
2,140,14353,5307,0.025709504261612892,0.5849278569221497
3,140,14353,5307,0.04127388074994087,0.5830291509628296
4,140,14353,5307,0.023370923474431038,0.6284272074699402
5,140,14353,5307,0.024473989382386208,0.6534165740013123
6,140,14353,5307,0.026547642424702644,0.7092525362968445
7,140,14353,5307,0.033303603529930115,0.7664766311645508
8,140,14353,5307,0.0431361198425293,0.7604970932006836
9,140,14353,5307,0.04691300168633461,0.8018233180046082
10,140,14353,5307,0.06016665697097778,0.6927736401557922
11,140,14353,5307,0.1346478909254074,0.7022037506103516
0,141,14353,5308,0.011650788597762585,0.8156499862670898
1,141,14353,5308,0.01676272414624691,0.5289607644081116
2,141,14353,5308,0.025570593774318695,0.5908872485160828
3,141,14353,5308,0.0408642441034317,0.5880139470100403
4,141,14353,5308,0.023277850821614265,0.6306857466697693
5,141,14353,5308,0.024544522166252136,0.6534353494644165
6,141,14353,5308,0.026430055499076843,0.7131163477897644
7,141,14353,5308,0.033246416598558426,0.7692216038703918
8,141,14353,5308,0.04332304373383522,0.7608179450035095
9,141,14353,5308,0.04691469669342041,0.804013192653656
10,141,14353,5308,0.06023343279957771,0.6928684115409851
11,141,14353,5308,0.13495181500911713,0.705766499042511
0,142,14353,5287,0.011751932092010975,0.8141830563545227
1,142,14353,5287,0.016823144629597664,0.5116313099861145
2,142,14353,5287,0.025584576651453972,0.5783565640449524
3,142,14353,5287,0.041049111634492874,0.5769616365432739
4,142,14353,5287,0.023330770432949066,0.6273079514503479
5,142,14353,5287,0.024478187784552574,0.6501954197883606
6,142,14353,5287,0.026452355086803436,0.7055642008781433
7,142,14353,5287,0.03321176394820213,0.7635132670402527
8,142,14353,5287,0.0431816428899765,0.7566443085670471
9,142,14353,5287,0.046828076243400574,0.8003084063529968
10,142,14353,5287,0.05975712835788727,0.6890283226966858
11,142,14353,5287,0.1338859647512436,0.7053017616271973
0,143,14353,5325,0.011633262038230896,0.8165431022644043
1,143,14353,5325,0.016670921817421913,0.5117316842079163
2,143,14353,5325,0.025408923625946045,0.579473614692688
3,143,14353,5325,0.040963124483823776,0.5750570297241211
4,143,14353,5325,0.023123212158679962,0.6296990513801575
5,143,14353,5325,0.024446571245789528,0.6511284708976746
6,143,14353,5325,0.026422997936606407,0.706850528717041
7,143,14353,5325,0.03326660767197609,0.7674749493598938
8,143,14353,5325,0.043202634900808334,0.7610390782356262
9,143,14353,5325,0.046828899532556534,0.8024700284004211
10,143,14353,5325,0.0601949580013752,0.6896838545799255
11,143,14353,5325,0.13354744017124176,0.7026155591011047
0,144,14353,5329,0.011512529104948044,0.8167607188224792
1,144,14353,5329,0.016491858288645744,0.5262684226036072
2,144,14353,5329,0.025366293266415596,0.5881701111793518
3,144,14353,5329,0.04083113744854927,0.5853860974311829
4,144,14353,5329,0.02324008010327816,0.63053297996521
5,144,14353,5329,0.024535076692700386,0.6521565914154053
6,144,14353,5329,0.026516443118453026,0.711628258228302
7,144,14353,5329,0.033369582146406174,0.768502414226532
8,144,14353,5329,0.043652426451444626,0.7615906596183777
9,144,14353,5329,0.04725155234336853,0.8023515343666077
10,144,14353,5329,0.06060890480875969,0.6913253664970398
11,144,14353,5329,0.1366216093301773,0.6998240351676941
0,145,14353,5276,0.011666379868984222,0.8187572956085205
1,145,14353,5276,0.01663207821547985,0.5215637683868408
2,145,14353,5276,0.025284001603722572,0.5885123014450073
3,145,14353,5276,0.04067111015319824,0.5852285027503967
4,145,14353,5276,0.023178601637482643,0.6287350058555603
5,145,14353,5276,0.024235481396317482,0.6549704074859619
6,145,14353,5276,0.02630164474248886,0.7120420932769775
7,145,14353,5276,0.033257294446229935,0.7688280940055847
8,145,14353,5276,0.043341029435396194,0.7619101405143738
9,145,14353,5276,0.046703189611434937,0.8011059761047363
10,145,14353,5276,0.06031869724392891,0.6905197501182556
11,145,14353,5276,0.1350914090871811,0.7012763023376465
0,146,14353,5359,0.011456030420958996,0.8174317479133606
1,146,14353,5359,0.016351230442523956,0.5304053425788879
2,146,14353,5359,0.025099454447627068,0.5914179086685181
3,146,14353,5359,0.040696125477552414,0.5866994261741638
4,146,14353,5359,0.023046845570206642,0.632047176361084
5,146,14353,5359,0.024149781093001366,0.656146764755249
6,146,14353,5359,0.02619795687496662,0.7099015116691589
7,146,14353,5359,0.03299285098910332,0.7674443125724792
8,146,14353,5359,0.043250132352113724,0.7607634663581848
9,146,14353,5359,0.04676511883735657,0.802097499370575
10,146,14353,5359,0.060103315860033035,0.6927118301391602
11,146,14353,5359,0.13646499812602997,0.7049286961555481
0,147,14353,5296,0.011303555220365524,0.8216934204101562
1,147,14353,5296,0.01641586795449257,0.5277759432792664
2,147,14353,5296,0.025194868445396423,0.5887991786003113
3,147,14353,5296,0.040711212903261185,0.5838437080383301
4,147,14353,5296,0.023244762793183327,0.6288682818412781
5,147,14353,5296,0.024299142882227898,0.651412308216095
6,147,14353,5296,0.026337893679738045,0.7084708213806152
7,147,14353,5296,0.03348510339856148,0.767768383026123
8,147,14353,5296,0.04301900044083595,0.7630214691162109
9,147,14353,5296,0.04691578075289726,0.8031052947044373
10,147,14353,5296,0.05950929597020149,0.6921916007995605
11,147,14353,5296,0.13249140977859497,0.6984782814979553
0,148,14353,5256,0.011626020073890686,0.8151863217353821
1,148,14353,5256,0.016643645241856575,0.5198130011558533
2,148,14353,5256,0.025546511635184288,0.5833806395530701
3,148,14353,5256,0.040949732065200806,0.5820415019989014
4,148,14353,5256,0.023277729749679565,0.6282415986061096
5,148,14353,5256,0.024380698800086975,0.6550805568695068
6,148,14353,5256,0.026285676285624504,0.7104650139808655
7,148,14353,5256,0.033354368060827255,0.7663648128509521
8,148,14353,5256,0.043564219027757645,0.7602424621582031
9,148,14353,5256,0.04704362154006958,0.8013343811035156
10,148,14353,5256,0.06024026498198509,0.689988374710083
11,148,14353,5256,0.1353142261505127,0.7017452716827393
0,149,14353,5298,0.01154345367103815,0.8173875212669373
1,149,14353,5298,0.01665675826370716,0.5265111327171326
2,149,14353,5298,0.02534913271665573,0.5916637778282166
3,149,14353,5298,0.04105648025870323,0.5869424939155579
4,149,14353,5298,0.023180434480309486,0.630795955657959
5,149,14353,5298,0.024245500564575195,0.6543132662773132
6,149,14353,5298,0.02629573456943035,0.7110111117362976
7,149,14353,5298,0.03311069682240486,0.7679855227470398
8,149,14353,5298,0.043117109686136246,0.7602999806404114
9,149,14353,5298,0.0467153899371624,0.8026484847068787
10,149,14353,5298,0.05998401716351509,0.6924586892127991
11,149,14353,5298,0.13582134246826172,0.7017850875854492
0,150,14353,5315,0.011870193295180798,0.8123849034309387
1,150,14353,5315,0.01693381369113922,0.5228543877601624
2,150,14353,5315,0.025589972734451294,0.5903468132019043
3,150,14353,5315,0.04109761491417885,0.5876558423042297
4,150,14353,5315,0.023323291912674904,0.6303216814994812
5,150,14353,5315,0.024510852992534637,0.6539981365203857
6,150,14353,5315,0.026347024366259575,0.7145612835884094
7,150,14353,5315,0.03319505229592323,0.7686054110527039
8,150,14353,5315,0.04326777532696724,0.7633183002471924
9,150,14353,5315,0.04690052196383476,0.8028771281242371
10,150,14353,5315,0.06033269688487053,0.693058967590332
11,150,14353,5315,0.14270596206188202,0.7032472491264343
0,151,14353,5262,0.011570935137569904,0.817378044128418
1,151,14353,5262,0.016627080738544464,0.5247487425804138
2,151,14353,5262,0.02532145194709301,0.5882459282875061
3,151,14353,5262,0.04089891538023949,0.5849543213844299
4,151,14353,5262,0.02313956618309021,0.6318641304969788
5,151,14353,5262,0.02447597123682499,0.6549577713012695
6,151,14353,5262,0.026453951373696327,0.7116737365722656
7,151,14353,5262,0.033482760190963745,0.7676577568054199
8,151,14353,5262,0.04338148236274719,0.762065589427948
9,151,14353,5262,0.047108244150877,0.8039627075195312
10,151,14353,5262,0.06012357398867607,0.6934812664985657
11,151,14353,5262,0.1361529380083084,0.7045639157295227
0,152,14353,5256,0.011644496582448483,0.8160678744316101
1,152,14353,5256,0.01690332032740116,0.5148434042930603
2,152,14353,5256,0.025571487843990326,0.5850591063499451
3,152,14353,5256,0.041029106825590134,0.5833995342254639
4,152,14353,5256,0.023311875760555267,0.6289592385292053
5,152,14353,5256,0.02437089942395687,0.6534543633460999
6,152,14353,5256,0.026294156908988953,0.711136519908905
7,152,14353,5256,0.033169277012348175,0.767536461353302
8,152,14353,5256,0.04340122640132904,0.761019229888916
9,152,14353,5256,0.046771302819252014,0.8031476140022278
10,152,14353,5256,0.060081083327531815,0.6935456395149231
11,152,14353,5256,0.13657039403915405,0.6993155479431152
0,153,14353,5370,0.012130255810916424,0.8113440871238708
1,153,14353,5370,0.017400525510311127,0.5063878893852234
2,153,14353,5370,0.02609339915215969,0.5774891972541809
3,153,14353,5370,0.0416027270257473,0.5751298069953918
4,153,14353,5370,0.02354031801223755,0.6257479786872864
5,153,14353,5370,0.02465149573981762,0.6523012518882751
6,153,14353,5370,0.02645046077668667,0.7091042399406433
7,153,14353,5370,0.03322301805019379,0.7653672695159912
8,153,14353,5370,0.04351719096302986,0.7608427405357361
9,153,14353,5370,0.04735764488577843,0.8023965954780579
10,153,14353,5370,0.060225993394851685,0.6905462145805359
11,153,14353,5370,0.13442789018154144,0.6986247897148132
0,154,14353,5295,0.011297187767922878,0.8219248652458191
1,154,14353,5295,0.01643434725701809,0.5259203314781189
2,154,14353,5295,0.025164371356368065,0.587662398815155
3,154,14353,5295,0.04067698493599892,0.5830163359642029
4,154,14353,5295,0.02320094406604767,0.629141092300415
5,154,14353,5295,0.02431326173245907,0.6547715663909912
6,154,14353,5295,0.026380496099591255,0.709531307220459
7,154,14353,5295,0.03315967321395874,0.7664595246315002
8,154,14353,5295,0.0434541292488575,0.7617597579956055
9,154,14353,5295,0.04691177234053612,0.8042745590209961
10,154,14353,5295,0.060287922620773315,0.6908373832702637
11,154,14353,5295,0.13398359715938568,0.6941649913787842
0,155,14353,5260,0.011596557684242725,0.816277801990509
1,155,14353,5260,0.016584506258368492,0.5293017029762268
2,155,14353,5260,0.025243187323212624,0.5931594967842102
3,155,14353,5260,0.04068829491734505,0.589411735534668
4,155,14353,5260,0.023271851241588593,0.6307750940322876
5,155,14353,5260,0.02443111129105091,0.6560382843017578
6,155,14353,5260,0.02649831771850586,0.7115187644958496
7,155,14353,5260,0.0332295298576355,0.7684360146522522
8,155,14353,5260,0.043313223868608475,0.7588710784912109
9,155,14353,5260,0.04678751900792122,0.8012338280677795
10,155,14353,5260,0.059754204005002975,0.6921369433403015
11,155,14353,5260,0.13554738461971283,0.7017549872398376
0,156,14353,5246,0.011147093027830124,0.8221791386604309
1,156,14353,5246,0.016158362850546837,0.5370630025863647
2,156,14353,5246,0.025085195899009705,0.5963196754455566
3,156,14353,5246,0.04072630777955055,0.591737687587738
4,156,14353,5246,0.02317257784307003,0.6318983435630798
5,156,14353,5246,0.024295128881931305,0.6545311808586121
6,156,14353,5246,0.026348667219281197,0.7124137878417969
7,156,14353,5246,0.03307193145155907,0.7683258652687073
8,156,14353,5246,0.04309700056910515,0.7610915303230286
9,156,14353,5246,0.04663591459393501,0.802495002746582
10,156,14353,5246,0.0596696138381958,0.6938574314117432
11,156,14353,5246,0.1367141455411911,0.7110894322395325
0,157,14353,5264,0.011443247087299824,0.8180229663848877
1,157,14353,5264,0.01667899824678898,0.532331109046936
2,157,14353,5264,0.025169596076011658,0.5962377190589905
3,157,14353,5264,0.04075346142053604,0.5907949805259705
4,157,14353,5264,0.023167036473751068,0.6331331133842468
5,157,14353,5264,0.024359410628676414,0.6565517783164978
6,157,14353,5264,0.02619340270757675,0.7145921587944031
7,157,14353,5264,0.033315081149339676,0.7681903839111328
8,157,14353,5264,0.04320967569947243,0.7621191143989563
9,157,14353,5264,0.046781715005636215,0.805450439453125
10,157,14353,5264,0.05976741388440132,0.6961222290992737
11,157,14353,5264,0.1378123015165329,0.709237813949585
0,158,14353,5260,0.01184021309018135,0.8125841021537781
1,158,14353,5260,0.01676263101398945,0.5321860313415527
2,158,14353,5260,0.02559325098991394,0.5953260660171509
3,158,14353,5260,0.040934909135103226,0.5940020084381104
4,158,14353,5260,0.02324914000928402,0.6317620277404785
5,158,14353,5260,0.02445383556187153,0.6554690003395081
6,158,14353,5260,0.02654477208852768,0.7148945927619934
7,158,14353,5260,0.033172111958265305,0.7683916091918945
8,158,14353,5260,0.04295702651143074,0.7630513310432434
9,158,14353,5260,0.04686744883656502,0.8042354583740234
10,158,14353,5260,0.05970466136932373,0.6958439946174622
11,158,14353,5260,0.1363806128501892,0.7077367901802063
0,159,14353,5326,0.011450298130512238,0.8186550140380859
1,159,14353,5326,0.016586877405643463,0.5303533673286438
2,159,14353,5326,0.025210222229361534,0.592885434627533
3,159,14353,5326,0.040713243186473846,0.588616669178009
4,159,14353,5326,0.02316775918006897,0.6304078698158264
5,159,14353,5326,0.02438153512775898,0.653688371181488
6,159,14353,5326,0.026554049924016,0.7127952575683594
7,159,14353,5326,0.03329341486096382,0.7699486613273621
8,159,14353,5326,0.04331260919570923,0.7623100280761719
9,159,14353,5326,0.04690076783299446,0.8039917945861816
10,159,14353,5326,0.06011466309428215,0.6919934153556824
11,159,14353,5326,0.1360490322113037,0.6931743621826172
0,160,14353,5310,0.011680527590215206,0.8167062401771545
1,160,14353,5310,0.016753392294049263,0.5259810090065002
2,160,14353,5310,0.025342553853988647,0.5912556648254395
3,160,14353,5310,0.04093189164996147,0.5859290957450867
4,160,14353,5310,0.02325221337378025,0.6299412846565247
5,160,14353,5310,0.024266527965664864,0.6552438139915466
6,160,14353,5310,0.026462489739060402,0.7109549045562744
7,160,14353,5310,0.03317451849579811,0.7697305083274841
8,160,14353,5310,0.04320883750915527,0.7627790570259094
9,160,14353,5310,0.04682152345776558,0.8032739162445068
10,160,14353,5310,0.06004023924469948,0.6927857398986816
11,160,14353,5310,0.13925392925739288,0.7040808796882629
0,161,14353,5326,0.011755702085793018,0.8152658343315125
1,161,14353,5326,0.016871042549610138,0.5232881903648376
2,161,14353,5326,0.02561788074672222,0.5880647301673889
3,161,14353,5326,0.040925636887550354,0.5846334099769592
4,161,14353,5326,0.023288315162062645,0.6305102705955505
5,161,14353,5326,0.02443595789372921,0.6542132496833801
6,161,14353,5326,0.026476027444005013,0.7124200463294983
7,161,14353,5326,0.033147845417261124,0.7702711224555969
8,161,14353,5326,0.04357936978340149,0.7643163800239563
9,161,14353,5326,0.04689055308699608,0.8048903942108154
10,161,14353,5326,0.05998201295733452,0.6946904063224792
11,161,14353,5326,0.13300281763076782,0.7014375329017639
0,162,14353,5268,0.011722923256456852,0.8155198097229004
1,162,14353,5268,0.01672440581023693,0.5234267711639404
2,162,14353,5268,0.025369694456458092,0.5887906551361084
3,162,14353,5268,0.04067741706967354,0.5881968140602112
4,162,14353,5268,0.02326226979494095,0.6305479407310486
5,162,14353,5268,0.024401871487498283,0.6553782820701599
6,162,14353,5268,0.026420796290040016,0.7126855850219727
7,162,14353,5268,0.03319805860519409,0.7688552737236023
8,162,14353,5268,0.04336179420351982,0.7605692744255066
9,162,14353,5268,0.04669322073459625,0.8035888075828552
10,162,14353,5268,0.05968533083796501,0.6938617825508118
11,162,14353,5268,0.13566939532756805,0.7106742858886719
0,163,14353,5270,0.011785599403083324,0.8141105771064758
1,163,14353,5270,0.016875961795449257,0.5181410312652588
2,163,14353,5270,0.025520576164126396,0.5818653106689453
3,163,14353,5270,0.040736887603998184,0.5819094777107239
4,163,14353,5270,0.023390965536236763,0.6267858147621155
5,163,14353,5270,0.02460797131061554,0.6508165001869202
6,163,14353,5270,0.026482922956347466,0.7088711857795715
7,163,14353,5270,0.03332572430372238,0.7654668688774109
8,163,14353,5270,0.04358289763331413,0.7578447461128235
9,163,14353,5270,0.04702068492770195,0.8005601763725281
10,163,14353,5270,0.059760067611932755,0.6902173161506653
11,163,14353,5270,0.1340458244085312,0.7052248120307922
0,164,14353,5330,0.011545654386281967,0.8170385360717773
1,164,14353,5330,0.016628248617053032,0.525176465511322
2,164,14353,5330,0.02544586919248104,0.5889070630073547
3,164,14353,5330,0.0410853736102581,0.5846722722053528
4,164,14353,5330,0.023331033065915108,0.6297447681427002
5,164,14353,5330,0.024420306086540222,0.6537279486656189
6,164,14353,5330,0.026455111801624298,0.7102286219596863
7,164,14353,5330,0.033331453800201416,0.7668926119804382
8,164,14353,5330,0.04347825050354004,0.7596633434295654
9,164,14353,5330,0.04717084765434265,0.8025215268135071
10,164,14353,5330,0.060083236545324326,0.6927457451820374
11,164,14353,5330,0.13554789125919342,0.7001232504844666
0,165,14353,5341,0.011607970111072063,0.8158146739006042
1,165,14353,5341,0.016659576445817947,0.5280542373657227
2,165,14353,5341,0.025406798347830772,0.5917264819145203
3,165,14353,5341,0.04099367931485176,0.5898709893226624
4,165,14353,5341,0.023099683225154877,0.6322206854820251
5,165,14353,5341,0.024451198056340218,0.6523624062538147
6,165,14353,5341,0.026455430313944817,0.7120596766471863
7,165,14353,5341,0.03304674103856087,0.7683372497558594
8,165,14353,5341,0.04322917386889458,0.7599120140075684
9,165,14353,5341,0.04707135632634163,0.8017504811286926
10,165,14353,5341,0.060099076479673386,0.6928377151489258
11,165,14353,5341,0.13710908591747284,0.7002676129341125
0,166,14353,5311,0.01141706109046936,0.8177332878112793
1,166,14353,5311,0.016585731878876686,0.5279619097709656
2,166,14353,5311,0.02535214088857174,0.5897737145423889
3,166,14353,5311,0.04098838195204735,0.5859895944595337
4,166,14353,5311,0.023202821612358093,0.6298986077308655
5,166,14353,5311,0.024416958913207054,0.6542441248893738
