layer,replicate,n_train,n_oob,update_mse,update_r2
8,124,14353,5245,0.04709666967391968,0.673797070980072
9,124,14353,5245,0.06019127741456032,0.6746832728385925
10,124,14353,5245,0.08112936466932297,0.5816298723220825
11,124,14353,5245,0.42672356963157654,0.5614493489265442
0,125,14353,5204,0.017065420746803284,0.7723919749259949
1,125,14353,5204,0.022111529484391212,0.35468292236328125
2,125,14353,5204,0.03544360026717186,0.4500824511051178
3,125,14353,5204,0.06356281042098999,0.5282875299453735
4,125,14353,5204,0.031778547912836075,0.5208621621131897
5,125,14353,5204,0.030563870444893837,0.5895624756813049
6,125,14353,5204,0.031729429960250854,0.6275491118431091
7,125,14353,5204,0.03947315737605095,0.6781217455863953
8,125,14353,5204,0.04686529561877251,0.6714858412742615
9,125,14353,5204,0.06009606644511223,0.674389123916626
10,125,14353,5204,0.081087626516819,0.5835397839546204
11,125,14353,5204,0.4294310510158539,0.5572471618652344
0,126,14353,5322,0.017853418365120888,0.7656469345092773
1,126,14353,5322,0.023071199655532837,0.3408757150173187
2,126,14353,5322,0.03661397099494934,0.44220396876335144
3,126,14353,5322,0.06329263746738434,0.528994619846344
4,126,14353,5322,0.03237149864435196,0.5166719555854797
5,126,14353,5322,0.0307642612606287,0.5845372676849365
6,126,14353,5322,0.032064054161310196,0.6255646347999573
7,126,14353,5322,0.039730098098516464,0.6810429096221924
8,126,14353,5322,0.04705098643898964,0.6733529567718506
9,126,14353,5322,0.060530971735715866,0.6727504730224609
10,126,14353,5322,0.0815742090344429,0.5811802744865417
11,126,14353,5322,0.42212486267089844,0.5462135076522827
0,127,14353,5247,0.017547085881233215,0.7679314613342285
1,127,14353,5247,0.02253475785255432,0.34113290905952454
2,127,14353,5247,0.035978302359580994,0.4389660358428955
3,127,14353,5247,0.06279617547988892,0.516770601272583
4,127,14353,5247,0.031881630420684814,0.5169567465782166
5,127,14353,5247,0.030551353469491005,0.5854350924491882
6,127,14353,5247,0.031763363629579544,0.6250079274177551
7,127,14353,5247,0.03992139920592308,0.6779455542564392
8,127,14353,5247,0.04695236682891846,0.6715204119682312
9,127,14353,5247,0.06064223125576973,0.6719885468482971
10,127,14353,5247,0.08123976737260818,0.5797013640403748
11,127,14353,5247,0.4136156141757965,0.5608107447624207
0,128,14353,5334,0.01774044893682003,0.7677116394042969
1,128,14353,5334,0.02302064560353756,0.3355584144592285
2,128,14353,5334,0.03677437826991081,0.4439578056335449
3,128,14353,5334,0.06555288285017014,0.5267794132232666
4,128,14353,5334,0.0321611650288105,0.5154020190238953
5,128,14353,5334,0.030876563861966133,0.5868129730224609
6,128,14353,5334,0.03213787078857422,0.6268985271453857
7,128,14353,5334,0.03998347371816635,0.678037166595459
8,128,14353,5334,0.047231901437044144,0.6744266152381897
9,128,14353,5334,0.060550156980752945,0.6736068725585938
10,128,14353,5334,0.08133042603731155,0.5801597237586975
11,128,14353,5334,0.41709980368614197,0.569147527217865
0,129,14353,5243,0.017312560230493546,0.7693257927894592
1,129,14353,5243,0.02270101010799408,0.3470497131347656
2,129,14353,5243,0.036054037511348724,0.4449979066848755
3,129,14353,5243,0.06282012909650803,0.523374617099762
4,129,14353,5243,0.031887248158454895,0.5194869637489319
5,129,14353,5243,0.0304080992937088,0.5852211117744446
6,129,14353,5243,0.03151654824614525,0.6260835528373718
7,129,14353,5243,0.03961937129497528,0.6777810454368591
8,129,14353,5243,0.04684905335307121,0.6746105551719666
9,129,14353,5243,0.06011013314127922,0.6746683716773987
10,129,14353,5243,0.08132726699113846,0.5795201659202576
11,129,14353,5243,0.43132543563842773,0.5570339560508728
0,130,14353,5291,0.017427096143364906,0.7691879272460938
1,130,14353,5291,0.02250472642481327,0.340430349111557
2,130,14353,5291,0.036424312740564346,0.4366590082645416
3,130,14353,5291,0.06282368302345276,0.5173760056495667
4,130,14353,5291,0.03200724348425865,0.5190313458442688
5,130,14353,5291,0.0306171253323555,0.5850122570991516
6,130,14353,5291,0.031657516956329346,0.6258607506752014
7,130,14353,5291,0.0397430844604969,0.681115448474884
8,130,14353,5291,0.047257740050554276,0.6746366024017334
9,130,14353,5291,0.060292478650808334,0.676021158695221
10,130,14353,5291,0.08126690238714218,0.5796969532966614
11,130,14353,5291,0.42279160022735596,0.5505124926567078
0,131,14353,5281,0.01734679378569126,0.7687785029411316
1,131,14353,5281,0.022458938881754875,0.34405556321144104
2,131,14353,5281,0.036222800612449646,0.4382150173187256
3,131,14353,5281,0.0639372318983078,0.5196933150291443
4,131,14353,5281,0.0319574810564518,0.5173836946487427
5,131,14353,5281,0.03054250217974186,0.5861761569976807
6,131,14353,5281,0.03185335919260979,0.6252689361572266
7,131,14353,5281,0.039697956293821335,0.6790083050727844
8,131,14353,5281,0.0470830537378788,0.6673939824104309
9,131,14353,5281,0.06025881692767143,0.6703534722328186
10,131,14353,5281,0.08133877068758011,0.5775324702262878
11,131,14353,5281,0.42427101731300354,0.5488793849945068
0,132,14353,5316,0.017501967027783394,0.768145740032196
1,132,14353,5316,0.02275952883064747,0.3439605236053467
2,132,14353,5316,0.03650465980172157,0.44807660579681396
3,132,14353,5316,0.06601215153932571,0.5321419835090637
4,132,14353,5316,0.03194818273186684,0.5183835029602051
5,132,14353,5316,0.0305697713047266,0.587047278881073
6,132,14353,5316,0.03177066519856453,0.6278389096260071
7,132,14353,5316,0.03980092331767082,0.6793686747550964
8,132,14353,5316,0.04709276556968689,0.6754660606384277
9,132,14353,5316,0.06010118126869202,0.6751601099967957
10,132,14353,5316,0.08110076934099197,0.5824021697044373
11,132,14353,5316,0.4414665997028351,0.5529430508613586
0,133,14353,5290,0.017490608617663383,0.7678695321083069
1,133,14353,5290,0.02255898155272007,0.3415127992630005
2,133,14353,5290,0.03621362894773483,0.4444214403629303
3,133,14353,5290,0.06349483132362366,0.5261626839637756
4,133,14353,5290,0.031891580671072006,0.5192323327064514
5,133,14353,5290,0.030316108837723732,0.590099573135376
6,133,14353,5290,0.03159521520137787,0.6296399235725403
7,133,14353,5290,0.039652518928050995,0.6796507239341736
8,133,14353,5290,0.04678419232368469,0.6729338765144348
9,133,14353,5290,0.05980711057782173,0.674842357635498
10,133,14353,5290,0.08076874166727066,0.5819613337516785
11,133,14353,5290,0.42635098099708557,0.5628812313079834
0,134,14353,5298,0.017389437183737755,0.7687756419181824
1,134,14353,5298,0.022433103993535042,0.34362325072288513
2,134,14353,5298,0.03624562546610832,0.4427332878112793
3,134,14353,5298,0.06517815589904785,0.5235092639923096
4,134,14353,5298,0.032217204570770264,0.5182093977928162
5,134,14353,5298,0.030411316081881523,0.5900135040283203
6,134,14353,5298,0.0321485660970211,0.6255567669868469
7,134,14353,5298,0.03972671180963516,0.6806033253669739
8,134,14353,5298,0.0471278540790081,0.6722445487976074
9,134,14353,5298,0.060483675450086594,0.6722210049629211
10,134,14353,5298,0.08149224519729614,0.5797652006149292
11,134,14353,5298,0.42299604415893555,0.5610343813896179
0,135,14353,5285,0.017709221690893173,0.7666756510734558
1,135,14353,5285,0.022594749927520752,0.3418835699558258
2,135,14353,5285,0.03659534454345703,0.44242778420448303
3,135,14353,5285,0.06430982798337936,0.5276620984077454
4,135,14353,5285,0.032066721469163895,0.5168145895004272
5,135,14353,5285,0.03058503568172455,0.5835232138633728
6,135,14353,5285,0.03202134743332863,0.6258999705314636
7,135,14353,5285,0.03982695937156677,0.6796438097953796
8,135,14353,5285,0.04703415930271149,0.6745266914367676
9,135,14353,5285,0.06033533811569214,0.6738995909690857
10,135,14353,5285,0.0815424695611,0.5785064697265625
11,135,14353,5285,0.4187513589859009,0.5485399961471558
0,136,14353,5303,0.017422040924429893,0.7683773040771484
1,136,14353,5303,0.02272552251815796,0.3469978868961334
2,136,14353,5303,0.03584027662873268,0.44828614592552185
3,136,14353,5303,0.06417921930551529,0.5301284193992615
4,136,14353,5303,0.03160178288817406,0.5224834084510803
5,136,14353,5303,0.03036569617688656,0.5894978642463684
6,136,14353,5303,0.03150893747806549,0.6285327076911926
7,136,14353,5303,0.03959958627820015,0.6768186092376709
8,136,14353,5303,0.04707476496696472,0.6739314198493958
9,136,14353,5303,0.059952061623334885,0.6759588122367859
10,136,14353,5303,0.08111102879047394,0.5837821960449219
11,136,14353,5303,0.4347856342792511,0.549034059047699
0,137,14353,5260,0.0170624777674675,0.7719890475273132
1,137,14353,5260,0.022381573915481567,0.3528617322444916
2,137,14353,5260,0.035745132714509964,0.45326077938079834
3,137,14353,5260,0.06389119476079941,0.5343784689903259
4,137,14353,5260,0.031782422214746475,0.5214464664459229
5,137,14353,5260,0.03048146702349186,0.5889315605163574
6,137,14353,5260,0.031787578016519547,0.6283326148986816
7,137,14353,5260,0.03940190002322197,0.6811477541923523
8,137,14353,5260,0.046820517629384995,0.6742985248565674
9,137,14353,5260,0.05985794588923454,0.6767991185188293
10,137,14353,5260,0.08032888174057007,0.5830433368682861
11,137,14353,5260,0.4262913167476654,0.5655533075332642
0,138,14353,5340,0.01748543605208397,0.7682784199714661
1,138,14353,5340,0.022541889920830727,0.34695401787757874
2,138,14353,5340,0.03613043203949928,0.4456672668457031
3,138,14353,5340,0.06301938742399216,0.5247106552124023
4,138,14353,5340,0.03216170147061348,0.5164093375205994
5,138,14353,5340,0.030773764476180077,0.5832443833351135
6,138,14353,5340,0.03189338371157646,0.6253768801689148
7,138,14353,5340,0.03965106979012489,0.6795318126678467
8,138,14353,5340,0.046990275382995605,0.6741254925727844
9,138,14353,5340,0.06015796959400177,0.6769061088562012
10,138,14353,5340,0.08084072172641754,0.5836997032165527
11,138,14353,5340,0.4266628324985504,0.5586884021759033
0,139,14353,5226,0.017431039363145828,0.7695667743682861
1,139,14353,5226,0.02260344661772251,0.34228515625
2,139,14353,5226,0.03652297332882881,0.4466415345668793
3,139,14353,5226,0.06425249576568604,0.5346354842185974
4,139,14353,5226,0.03183389827609062,0.5185069441795349
5,139,14353,5226,0.030466636642813683,0.5868630409240723
6,139,14353,5226,0.03165220096707344,0.6307237148284912
7,139,14353,5226,0.039683785289525986,0.6778461337089539
8,139,14353,5226,0.046922314912080765,0.6719059944152832
9,139,14353,5226,0.060304686427116394,0.6738651394844055
10,139,14353,5226,0.08146589249372482,0.5831394791603088
11,139,14353,5226,0.4248964786529541,0.5576748847961426
0,140,14353,5307,0.01739255152642727,0.76901775598526
1,140,14353,5307,0.022657081484794617,0.34345176815986633
2,140,14353,5307,0.036091726273298264,0.44745466113090515
3,140,14353,5307,0.06371702998876572,0.5327363014221191
4,140,14353,5307,0.03177876025438309,0.5191988348960876
5,140,14353,5307,0.03050297498703003,0.5889396071434021
6,140,14353,5307,0.03173864260315895,0.6299771070480347
7,140,14353,5307,0.03975476697087288,0.6806526184082031
8,140,14353,5307,0.047366056591272354,0.6745489239692688
9,140,14353,5307,0.0604671947658062,0.6729480624198914
10,140,14353,5307,0.08162975311279297,0.5796718001365662
11,140,14353,5307,0.48307037353515625,0.5303405523300171
0,141,14353,5308,0.017855072394013405,0.7647262215614319
1,141,14353,5308,0.023037636652588844,0.33684420585632324
2,141,14353,5308,0.036982614547014236,0.4434645473957062
3,141,14353,5308,0.06393834948539734,0.5333590507507324
4,141,14353,5308,0.03221912309527397,0.5165324807167053
5,141,14353,5308,0.030737176537513733,0.5840068459510803
6,141,14353,5308,0.03216058760881424,0.6241443157196045
7,141,14353,5308,0.039965637028217316,0.6767290234565735
8,141,14353,5308,0.04740111157298088,0.6685145497322083
9,141,14353,5308,0.06058378890156746,0.6713018417358398
10,141,14353,5308,0.08157403022050858,0.5795240998268127
11,141,14353,5308,0.42001447081565857,0.552119255065918
0,142,14353,5287,0.01750072091817856,0.7681798338890076
1,142,14353,5287,0.022668585181236267,0.34168004989624023
2,142,14353,5287,0.03658856078982353,0.4422551691532135
3,142,14353,5287,0.06611862778663635,0.5238174796104431
4,142,14353,5287,0.032040711492300034,0.5182991623878479
5,142,14353,5287,0.030519334599375725,0.5883774161338806
6,142,14353,5287,0.03190329298377037,0.6275897026062012
7,142,14353,5287,0.039748918265104294,0.6816134452819824
8,142,14353,5287,0.04714646562933922,0.6747117042541504
9,142,14353,5287,0.06025509536266327,0.6758861541748047
10,142,14353,5287,0.0813218280673027,0.5811794400215149
11,142,14353,5287,0.4320873022079468,0.5616815090179443
0,143,14353,5325,0.017307674512267113,0.7692196369171143
1,143,14353,5325,0.022734006866812706,0.3495735824108124
2,143,14353,5325,0.0359223298728466,0.45158860087394714
3,143,14353,5325,0.06307630985975266,0.5308195948600769
4,143,14353,5325,0.031770970672369,0.521439790725708
5,143,14353,5325,0.030376233160495758,0.5892510414123535
6,143,14353,5325,0.03185451403260231,0.6302053928375244
7,143,14353,5325,0.03990517184138298,0.67962646484375
8,143,14353,5325,0.04713398218154907,0.6726579070091248
9,143,14353,5325,0.0606205016374588,0.6750845313072205
10,143,14353,5325,0.08105053007602692,0.5832686424255371
11,143,14353,5325,0.40692663192749023,0.5666843056678772
0,144,14353,5329,0.017544036731123924,0.7685534358024597
1,144,14353,5329,0.022452713921666145,0.34444451332092285
2,144,14353,5329,0.03644363582134247,0.4439781606197357
3,144,14353,5329,0.06412814557552338,0.5291216969490051
4,144,14353,5329,0.032074641436338425,0.5184686779975891
5,144,14353,5329,0.03065512329339981,0.5884056091308594
6,144,14353,5329,0.03194933757185936,0.6281177401542664
7,144,14353,5329,0.03988621383905411,0.6797448992729187
8,144,14353,5329,0.04724559560418129,0.6731951832771301
9,144,14353,5329,0.06024843826889992,0.6766161322593689
10,144,14353,5329,0.08108600974082947,0.5805086493492126
11,144,14353,5329,0.41242337226867676,0.5640329718589783
0,145,14353,5276,0.01764681376516819,0.7671239972114563
1,145,14353,5276,0.02290775440633297,0.33786043524742126
2,145,14353,5276,0.0367841012775898,0.4399440288543701
3,145,14353,5276,0.06400159001350403,0.528918981552124
4,145,14353,5276,0.03223000466823578,0.5153872966766357
5,145,14353,5276,0.030879005789756775,0.5848419070243835
6,145,14353,5276,0.03182903304696083,0.6283923983573914
7,145,14353,5276,0.039899181574583054,0.677340030670166
8,145,14353,5276,0.04754447937011719,0.6710612177848816
9,145,14353,5276,0.06096895411610603,0.672214925289154
10,145,14353,5276,0.08186479657888412,0.5798546671867371
11,145,14353,5276,0.44963279366493225,0.5612480044364929
0,146,14353,5359,0.017734890803694725,0.7683777809143066
1,146,14353,5359,0.022693486884236336,0.3313031494617462
2,146,14353,5359,0.036780793219804764,0.4345311224460602
3,146,14353,5359,0.06662451475858688,0.5206788182258606
4,146,14353,5359,0.032031234353780746,0.5157318711280823
5,146,14353,5359,0.030602799728512764,0.5837554335594177
6,146,14353,5359,0.0318378210067749,0.6233258247375488
7,146,14353,5359,0.039751049131155014,0.6747520565986633
8,146,14353,5359,0.04693247750401497,0.6710169315338135
9,146,14353,5359,0.06056391820311546,0.6702747344970703
10,146,14353,5359,0.08192700892686844,0.5774405002593994
11,146,14353,5359,0.41999712586402893,0.5565852522850037
0,147,14353,5296,0.017231592908501625,0.7711176872253418
1,147,14353,5296,0.022507688030600548,0.35366901755332947
2,147,14353,5296,0.03620794788002968,0.4478814899921417
3,147,14353,5296,0.06412971019744873,0.5227283835411072
4,147,14353,5296,0.03195556625723839,0.5189990997314453
5,147,14353,5296,0.03052189014852047,0.5862260460853577
6,147,14353,5296,0.031741488724946976,0.6266272664070129
7,147,14353,5296,0.039439525455236435,0.6780591011047363
8,147,14353,5296,0.046968769282102585,0.6729989647865295
9,147,14353,5296,0.060141876339912415,0.6742895245552063
10,147,14353,5296,0.08093682676553726,0.5810061097145081
11,147,14353,5296,0.4195297658443451,0.5594835877418518
0,148,14353,5256,0.017504846677184105,0.7682830691337585
1,148,14353,5256,0.022649040445685387,0.34336352348327637
2,148,14353,5256,0.03682290017604828,0.44907379150390625
3,148,14353,5256,0.07105880230665207,0.5344467759132385
4,148,14353,5256,0.03200911357998848,0.5198377370834351
5,148,14353,5256,0.030678503215312958,0.5862858295440674
6,148,14353,5256,0.031930483877658844,0.6279674172401428
7,148,14353,5256,0.03973368927836418,0.6798483729362488
8,148,14353,5256,0.04691348597407341,0.6741639971733093
9,148,14353,5256,0.06032554432749748,0.6740447878837585
10,148,14353,5256,0.08113615959882736,0.5811192393302917
11,148,14353,5256,0.4214087724685669,0.5461443066596985
0,149,14353,5298,0.017490265890955925,0.7696498036384583
1,149,14353,5298,0.022612804546952248,0.34581708908081055
2,149,14353,5298,0.0364239476621151,0.44562578201293945
3,149,14353,5298,0.06352812051773071,0.5282239317893982
4,149,14353,5298,0.031820785254240036,0.5186946392059326
5,149,14353,5298,0.03046448715031147,0.5838374495506287
6,149,14353,5298,0.03182023763656616,0.62503981590271
7,149,14353,5298,0.03959234431385994,0.6746276021003723
8,149,14353,5298,0.04685423895716667,0.670525848865509
9,149,14353,5298,0.060323748737573624,0.6721627116203308
10,149,14353,5298,0.08120144158601761,0.5790215134620667
11,149,14353,5298,0.4062141478061676,0.5681317448616028
0,150,14353,5315,0.01751186139881611,0.7691133618354797
1,150,14353,5315,0.02276860922574997,0.339474081993103
2,150,14353,5315,0.035978931933641434,0.43696364760398865
3,150,14353,5315,0.06147162988781929,0.51492840051651
4,150,14353,5315,0.032110996544361115,0.5171151757240295
5,150,14353,5315,0.0305460374802351,0.5866888761520386
6,150,14353,5315,0.031894925981760025,0.6260204911231995
7,150,14353,5315,0.04003312066197395,0.6781495213508606
8,150,14353,5315,0.04708360508084297,0.671477735042572
9,150,14353,5315,0.0604294128715992,0.6704874634742737
10,150,14353,5315,0.08111532032489777,0.5770724415779114
11,150,14353,5315,0.4214683473110199,0.5684705376625061
0,151,14353,5262,0.017357999458909035,0.7711828351020813
1,151,14353,5262,0.0221287552267313,0.34594783186912537
2,151,14353,5262,0.035741377621889114,0.4471084773540497
3,151,14353,5262,0.06404105573892593,0.5261421203613281
4,151,14353,5262,0.031858306378126144,0.5188848972320557
5,151,14353,5262,0.03072589635848999,0.585807740688324
6,151,14353,5262,0.031916048377752304,0.6276922225952148
7,151,14353,5262,0.03955722227692604,0.681098461151123
8,151,14353,5262,0.0471109040081501,0.6738918423652649
9,151,14353,5262,0.06050414964556694,0.6744970679283142
10,151,14353,5262,0.08157417178153992,0.5807667374610901
11,151,14353,5262,0.4257155954837799,0.5630311369895935
0,152,14353,5256,0.017997439950704575,0.7628431916236877
1,152,14353,5256,0.023485124111175537,0.33894243836402893
2,152,14353,5256,0.03719082102179527,0.4431246519088745
3,152,14353,5256,0.06534004211425781,0.5355631709098816
4,152,14353,5256,0.03210225701332092,0.5184984803199768
5,152,14353,5256,0.03055928833782673,0.5846505165100098
6,152,14353,5256,0.03176748380064964,0.625495970249176
7,152,14353,5256,0.039503440260887146,0.6782598495483398
8,152,14353,5256,0.04683387279510498,0.6713171601295471
9,152,14353,5256,0.06021386384963989,0.6710433959960938
10,152,14353,5256,0.08102969080209732,0.5801628828048706
11,152,14353,5256,0.4103560447692871,0.5415109992027283
0,153,14353,5370,0.01786188967525959,0.7646244168281555
1,153,14353,5370,0.022779298946261406,0.33869490027427673
2,153,14353,5370,0.0365481935441494,0.43775293231010437
3,153,14353,5370,0.06305541098117828,0.5206053256988525
4,153,14353,5370,0.03237352520227432,0.5154540538787842
5,153,14353,5370,0.03090040571987629,0.5854103565216064
6,153,14353,5370,0.03215257450938225,0.6276988983154297
7,153,14353,5370,0.039896637201309204,0.6795892715454102
8,153,14353,5370,0.04720477759838104,0.6736568808555603
9,153,14353,5370,0.0607418455183506,0.6741185784339905
10,153,14353,5370,0.0816820040345192,0.5794380307197571
11,153,14353,5370,0.42690742015838623,0.5570118427276611
0,154,14353,5295,0.017569629475474358,0.7667312622070312
1,154,14353,5295,0.022743983194231987,0.3424452543258667
2,154,14353,5295,0.036555055528879166,0.44067803025245667
3,154,14353,5295,0.06395050883293152,0.5229447484016418
4,154,14353,5295,0.03207632526755333,0.5182070732116699
5,154,14353,5295,0.030682126060128212,0.5847262740135193
6,154,14353,5295,0.0319201685488224,0.6262447237968445
7,154,14353,5295,0.039866406470537186,0.676835298538208
8,154,14353,5295,0.04725222662091255,0.6721242070198059
9,154,14353,5295,0.06081032752990723,0.6709877848625183
10,154,14353,5295,0.08180887252092361,0.5778276324272156
11,154,14353,5295,0.4114503860473633,0.5455431938171387
0,155,14353,5260,0.0174883883446455,0.7673900723457336
1,155,14353,5260,0.022577548399567604,0.34309300780296326
2,155,14353,5260,0.03629395738244057,0.44212064146995544
3,155,14353,5260,0.0651545524597168,0.5239381194114685
4,155,14353,5260,0.031880442053079605,0.5203414559364319
5,155,14353,5260,0.030272984877228737,0.5891394019126892
6,155,14353,5260,0.03175678849220276,0.6274166703224182
7,155,14353,5260,0.03954725340008736,0.6804630160331726
8,155,14353,5260,0.04676799103617668,0.6746630072593689
9,155,14353,5260,0.05990496650338173,0.6759011149406433
10,155,14353,5260,0.0804905965924263,0.5831568241119385
11,155,14353,5260,0.4107450544834137,0.5586481690406799
0,156,14353,5246,0.0171059500426054,0.7725732922554016
1,156,14353,5246,0.02216697484254837,0.35048237442970276
2,156,14353,5246,0.03544427081942558,0.44822177290916443
3,156,14353,5246,0.06152019277215004,0.5260211825370789
4,156,14353,5246,0.031913358718156815,0.519805371761322
5,156,14353,5246,0.03045482374727726,0.5882644057273865
6,156,14353,5246,0.0316220223903656,0.6300046443939209
7,156,14353,5246,0.03975161537528038,0.6831790804862976
8,156,14353,5246,0.04688224568963051,0.6761382222175598
9,156,14353,5246,0.060099173337221146,0.6758847236633301
10,156,14353,5246,0.08104150742292404,0.5816558003425598
11,156,14353,5246,0.40245679020881653,0.5709037780761719
0,157,14353,5264,0.01735563576221466,0.7690696716308594
1,157,14353,5264,0.022354597225785255,0.3433210849761963
2,157,14353,5264,0.03631506860256195,0.44640788435935974
3,157,14353,5264,0.06471746414899826,0.5315948128700256
4,157,14353,5264,0.03170321136713028,0.5195865035057068
5,157,14353,5264,0.030451476573944092,0.590149462223053
6,157,14353,5264,0.03165614232420921,0.6294845938682556
7,157,14353,5264,0.03980565816164017,0.6791813373565674
8,157,14353,5264,0.04716840013861656,0.6721808314323425
9,157,14353,5264,0.06036336347460747,0.67439204454422
10,157,14353,5264,0.08147262036800385,0.5803585648536682
11,157,14353,5264,0.43926772475242615,0.5511235594749451
0,158,14353,5260,0.017442038282752037,0.7694781422615051
1,158,14353,5260,0.022812992334365845,0.34760531783103943
2,158,14353,5260,0.03611350432038307,0.44798803329467773
3,158,14353,5260,0.06328549236059189,0.530178964138031
4,158,14353,5260,0.03183254227042198,0.5202083587646484
5,158,14353,5260,0.030555671080946922,0.5883439779281616
6,158,14353,5260,0.031756095588207245,0.6292064189910889
7,158,14353,5260,0.03980002924799919,0.6806641221046448
8,158,14353,5260,0.047273557633161545,0.6735978722572327
9,158,14353,5260,0.06038303300738335,0.6750075221061707
10,158,14353,5260,0.08058804273605347,0.5828768014907837
11,158,14353,5260,0.4206526577472687,0.562092125415802
0,159,14353,5326,0.01764569990336895,0.7679028511047363
1,159,14353,5326,0.02298053540289402,0.34336957335472107
2,159,14353,5326,0.03630172088742256,0.4454421103000641
3,159,14353,5326,0.06453108042478561,0.5255383253097534
4,159,14353,5326,0.03213747963309288,0.5179488062858582
5,159,14353,5326,0.030588367953896523,0.589357316493988
6,159,14353,5326,0.03199286386370659,0.6287246346473694
7,159,14353,5326,0.039777595549821854,0.6798820495605469
8,159,14353,5326,0.04743948578834534,0.6744152903556824
9,159,14353,5326,0.0603705458343029,0.6769130825996399
10,159,14353,5326,0.08092785626649857,0.580319881439209
11,159,14353,5326,0.4331611692905426,0.5575459003448486
0,160,14353,5310,0.01748698763549328,0.7690569758415222
1,160,14353,5310,0.02276916615664959,0.3377962112426758
2,160,14353,5310,0.03607596084475517,0.43521371483802795
3,160,14353,5310,0.06376095861196518,0.5124655365943909
4,160,14353,5310,0.03196211904287338,0.5178244113922119
5,160,14353,5310,0.030401533469557762,0.5864819884300232
6,160,14353,5310,0.03198781609535217,0.6251713633537292
7,160,14353,5310,0.039712194353342056,0.6782810688018799
8,160,14353,5310,0.047026779502630234,0.6741554141044617
9,160,14353,5310,0.06017721816897392,0.6743896007537842
10,160,14353,5310,0.08104037493467331,0.5789473056793213
11,160,14353,5310,0.41584113240242004,0.5677850246429443
0,161,14353,5326,0.017377803102135658,0.7699921727180481
1,161,14353,5326,0.023183634504675865,0.3514108657836914
2,161,14353,5326,0.036110807210206985,0.45500966906547546
3,161,14353,5326,0.06342345476150513,0.5358513593673706
4,161,14353,5326,0.03198525682091713,0.5195991396903992
5,161,14353,5326,0.030556460842490196,0.5892025828361511
6,161,14353,5326,0.03169171139597893,0.6292555928230286
7,161,14353,5326,0.03991932049393654,0.6770283579826355
8,161,14353,5326,0.047292690724134445,0.6725537180900574
9,161,14353,5326,0.060293082147836685,0.6749154925346375
10,161,14353,5326,0.08108934760093689,0.583897054195404
11,161,14353,5326,0.42468690872192383,0.5737208127975464
0,162,14353,5268,0.017464028671383858,0.7682238221168518
1,162,14353,5268,0.022663811221718788,0.33950093388557434
2,162,14353,5268,0.03640749678015709,0.433379203081131
3,162,14353,5268,0.063775934278965,0.5154207348823547
4,162,14353,5268,0.0320640504360199,0.5164358019828796
5,162,14353,5268,0.03067462146282196,0.5869966149330139
6,162,14353,5268,0.031851764768362045,0.6252650022506714
7,162,14353,5268,0.03969227895140648,0.6804100871086121
8,162,14353,5268,0.04703408479690552,0.6721174120903015
9,162,14353,5268,0.06021912768483162,0.6722214818000793
10,162,14353,5268,0.0807366743683815,0.5777740478515625
11,162,14353,5268,0.41423237323760986,0.5496521592140198
0,163,14353,5270,0.01722884550690651,0.7710054516792297
1,163,14353,5270,0.02229655347764492,0.34437212347984314
2,163,14353,5270,0.03620828315615654,0.4446370601654053
3,163,14353,5270,0.06458332389593124,0.5279614329338074
4,163,14353,5270,0.03200964629650116,0.517491340637207
5,163,14353,5270,0.03068378008902073,0.5874553322792053
6,163,14353,5270,0.031805556267499924,0.6289505362510681
7,163,14353,5270,0.04005676880478859,0.6778140664100647
8,163,14353,5270,0.047166477888822556,0.674159049987793
9,163,14353,5270,0.060694169253110886,0.673250675201416
10,163,14353,5270,0.08163578063249588,0.5793495774269104
11,163,14353,5270,0.42283889651298523,0.5611110329627991
0,164,14353,5330,0.017373623326420784,0.7709646224975586
1,164,14353,5330,0.022373132407665253,0.34258541464805603
2,164,14353,5330,0.0364244319498539,0.43966302275657654
3,164,14353,5330,0.06647583097219467,0.5233030915260315
4,164,14353,5330,0.03205735981464386,0.5176922678947449
5,164,14353,5330,0.03078313358128071,0.5848196148872375
6,164,14353,5330,0.032095085829496384,0.627007007598877
7,164,14353,5330,0.04002901539206505,0.679100513458252
8,164,14353,5330,0.04719989374279976,0.670191764831543
9,164,14353,5330,0.06076754257082939,0.6723220348358154
10,164,14353,5330,0.08190751820802689,0.5800468921661377
11,164,14353,5330,0.4209195077419281,0.5576058626174927
0,165,14353,5341,0.01767321489751339,0.7685546875
1,165,14353,5341,0.022765181958675385,0.34415364265441895
2,165,14353,5341,0.03648791089653969,0.4474959373474121
3,165,14353,5341,0.06550038605928421,0.5301527976989746
4,165,14353,5341,0.0321439653635025,0.5174302458763123
5,165,14353,5341,0.030758025124669075,0.5861292481422424
6,165,14353,5341,0.03197335824370384,0.6270384788513184
7,165,14353,5341,0.03973360359668732,0.6782611012458801
8,165,14353,5341,0.04697989299893379,0.672295868396759
9,165,14353,5341,0.060197461396455765,0.6736491322517395
10,165,14353,5341,0.08102724701166153,0.5819674134254456
11,165,14353,5341,0.4237971305847168,0.5580978393554688
0,166,14353,5311,0.017406238242983818,0.7689375877380371
1,166,14353,5311,0.022620460018515587,0.3487187922000885
2,166,14353,5311,0.03628130629658699,0.4502830505371094
3,166,14353,5311,0.06443241983652115,0.5357601046562195
4,166,14353,5311,0.03183756768703461,0.5196996331214905
